ld_marking;ld_dn;ld_pn;ld_connection;ld_control;ld_material;ld_temp;steel_marking;steel_dn;steel_pn;steel_connection;steel_control;steel_material;steel_temp;match_score;match_max
6-0700.25-2230-000-RK0;700.0;25.0;Приварное;Под электропривод;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-2N-PR-EL-U2-(HL/KR)-(KR/M.KR.G);700;25;Приварное;Под электропривод;Сталь 09Г2С;-60...350;6;6
6-0700.25-2230-000-RK0;700.0;25.0;Приварное;Под электропривод;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-2N-PR-EL-U2-(HL/KR)-(KR/M.KR.F);700;25;Приварное;Под электропривод;Сталь 09Г2С;-60...350;6;6
6-0700.25-2230-000-RK0;700.0;25.0;Приварное;Под электропривод;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-2N-PR-EL-U2-(HL/KR)-(KR/C.KR);700;25;Приварное;Под электропривод;Сталь 09Г2С;-60...350;6;6
6-0700.25-2230-000-RK0;700.0;25.0;Приварное;Под электропривод;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-2N-PR-EL-U2-(HL/KR)-(KR/C.F);700;25;Приварное;Под электропривод;Сталь 09Г2С;-60...350;6;6
6-0700.25-2230-000-RL0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-1N-PR-RD.R-U1-(ST/KR)-(KR/M.KR.G);700;25;Приварное;Ручное с редуктором;Сталь 20;-40...400;6;6
6-0700.25-2230-000-RL0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-1N-PR-RD.R-U1-(ST/KR)-(KR/M.KR.F);700;25;Приварное;Ручное с редуктором;Сталь 20;-40...400;6;6
6-0700.25-2230-000-RL0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-1N-PR-RD.R-U1-(ST/KR)-(KR/C.KR);700;25;Приварное;Ручное с редуктором;Сталь 20;-40...400;6;6
6-0700.25-2230-000-RL0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-1N-PR-RD.R-U1-(ST/KR)-(KR/C.F);700;25;Приварное;Ручное с редуктором;Сталь 20;-40...400;6;6
6-0700.25-2230-000-RL0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-1N-PR-RD.R-U1-(HL/KR)-(KR/M.KR.G);700;25;Приварное;Ручное с редуктором;Сталь 09Г2С;-60...350;6;6
6-0700.25-2230-000-RL0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-1N-PR-RD.R-U1-(HL/KR)-(KR/M.KR.F);700;25;Приварное;Ручное с редуктором;Сталь 09Г2С;-60...350;6;6
6-0700.25-2230-000-RL0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-1N-PR-RD.R-U1-(HL/KR)-(KR/C.KR);700;25;Приварное;Ручное с редуктором;Сталь 09Г2С;-60...350;6;6
6-0700.25-2230-000-RL0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-1N-PR-RD.R-U1-(HL/KR)-(KR/C.F);700;25;Приварное;Ручное с редуктором;Сталь 09Г2С;-60...350;6;6
6-0700.25-2230-000-RL0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-1N-PR-RD.R-U2-(ST/KR)-(KR/M.KR.G);700;25;Приварное;Ручное с редуктором;Сталь 20;-40...400;6;6
6-0700.25-2230-000-RL0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-1N-PR-RD.R-U2-(ST/KR)-(KR/M.KR.F);700;25;Приварное;Ручное с редуктором;Сталь 20;-40...400;6;6
6-0700.25-2230-000-RL0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-1N-PR-RD.R-U2-(ST/KR)-(KR/C.KR);700;25;Приварное;Ручное с редуктором;Сталь 20;-40...400;6;6
6-0700.25-2230-000-RL0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-1N-PR-RD.R-U2-(ST/KR)-(KR/C.F);700;25;Приварное;Ручное с редуктором;Сталь 20;-40...400;6;6
6-0700.25-2230-000-RL0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-1N-PR-RD.R-U2-(HL/KR)-(KR/M.KR.G);700;25;Приварное;Ручное с редуктором;Сталь 09Г2С;-60...350;6;6
6-0700.25-2230-000-RL0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-1N-PR-RD.R-U2-(HL/KR)-(KR/M.KR.F);700;25;Приварное;Ручное с редуктором;Сталь 09Г2С;-60...350;6;6
6-0700.25-2230-000-RL0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-1N-PR-RD.R-U2-(HL/KR)-(KR/C.KR);700;25;Приварное;Ручное с редуктором;Сталь 09Г2С;-60...350;6;6
6-0700.25-2230-000-RL0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-1N-PR-RD.R-U2-(HL/KR)-(KR/C.F);700;25;Приварное;Ручное с редуктором;Сталь 09Г2С;-60...350;6;6
6-0700.25-2230-000-RL0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-2N-PR-RD.R-U1-(ST/KR)-(KR/M.KR.G);700;25;Приварное;Ручное с редуктором;Сталь 20;-40...400;6;6
6-0700.25-2230-000-RL0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-2N-PR-RD.R-U1-(ST/KR)-(KR/M.KR.F);700;25;Приварное;Ручное с редуктором;Сталь 20;-40...400;6;6
6-0700.25-2230-000-RL0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-2N-PR-RD.R-U1-(ST/KR)-(KR/C.KR);700;25;Приварное;Ручное с редуктором;Сталь 20;-40...400;6;6
6-0700.25-2230-000-RL0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-2N-PR-RD.R-U1-(ST/KR)-(KR/C.F);700;25;Приварное;Ручное с редуктором;Сталь 20;-40...400;6;6
6-0700.25-2230-000-RL0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-2N-PR-RD.R-U1-(HL/KR)-(KR/M.KR.G);700;25;Приварное;Ручное с редуктором;Сталь 09Г2С;-60...350;6;6
6-0700.25-2230-000-RL0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-2N-PR-RD.R-U1-(HL/KR)-(KR/M.KR.F);700;25;Приварное;Ручное с редуктором;Сталь 09Г2С;-60...350;6;6
6-0700.25-2230-000-RL0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-2N-PR-RD.R-U1-(HL/KR)-(KR/C.KR);700;25;Приварное;Ручное с редуктором;Сталь 09Г2С;-60...350;6;6
6-0700.25-2230-000-RL0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-2N-PR-RD.R-U1-(HL/KR)-(KR/C.F);700;25;Приварное;Ручное с редуктором;Сталь 09Г2С;-60...350;6;6
6-0700.25-2230-000-RL0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-2N-PR-RD.R-U2-(ST/KR)-(KR/M.KR.G);700;25;Приварное;Ручное с редуктором;Сталь 20;-40...400;6;6
6-0700.25-2230-000-RL0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-2N-PR-RD.R-U2-(ST/KR)-(KR/M.KR.F);700;25;Приварное;Ручное с редуктором;Сталь 20;-40...400;6;6
6-0700.25-2230-000-RL0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-2N-PR-RD.R-U2-(ST/KR)-(KR/C.KR);700;25;Приварное;Ручное с редуктором;Сталь 20;-40...400;6;6
6-0700.25-2230-000-RL0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-2N-PR-RD.R-U2-(ST/KR)-(KR/C.F);700;25;Приварное;Ручное с редуктором;Сталь 20;-40...400;6;6
6-0700.25-2230-000-RL0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-2N-PR-RD.R-U2-(HL/KR)-(KR/M.KR.G);700;25;Приварное;Ручное с редуктором;Сталь 09Г2С;-60...350;6;6
6-0700.25-2230-000-RL0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-2N-PR-RD.R-U2-(HL/KR)-(KR/M.KR.F);700;25;Приварное;Ручное с редуктором;Сталь 09Г2С;-60...350;6;6
6-0700.25-2230-000-RL0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-2N-PR-RD.R-U2-(HL/KR)-(KR/C.KR);700;25;Приварное;Ручное с редуктором;Сталь 09Г2С;-60...350;6;6
6-0700.25-2230-000-RL0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-2N-PR-RD.R-U2-(HL/KR)-(KR/C.F);700;25;Приварное;Ручное с редуктором;Сталь 09Г2С;-60...350;6;6
6-0700.25-2230-000-RR0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-1N-PR-RD.R-U1-(ST/KR)-(KR/M.KR.G);700;25;Приварное;Ручное с редуктором;Сталь 20;-40...400;6;6
6-0700.25-2230-000-RR0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-1N-PR-RD.R-U1-(ST/KR)-(KR/M.KR.F);700;25;Приварное;Ручное с редуктором;Сталь 20;-40...400;6;6
6-0700.25-2230-000-RR0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-1N-PR-RD.R-U1-(ST/KR)-(KR/C.KR);700;25;Приварное;Ручное с редуктором;Сталь 20;-40...400;6;6
6-0700.25-2230-000-RR0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-1N-PR-RD.R-U1-(ST/KR)-(KR/C.F);700;25;Приварное;Ручное с редуктором;Сталь 20;-40...400;6;6
6-0700.25-2230-000-RR0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-1N-PR-RD.R-U1-(HL/KR)-(KR/M.KR.G);700;25;Приварное;Ручное с редуктором;Сталь 09Г2С;-60...350;6;6
6-0700.25-2230-000-RR0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-1N-PR-RD.R-U1-(HL/KR)-(KR/M.KR.F);700;25;Приварное;Ручное с редуктором;Сталь 09Г2С;-60...350;6;6
6-0700.25-2230-000-RR0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-1N-PR-RD.R-U1-(HL/KR)-(KR/C.KR);700;25;Приварное;Ручное с редуктором;Сталь 09Г2С;-60...350;6;6
6-0700.25-2230-000-RR0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-1N-PR-RD.R-U1-(HL/KR)-(KR/C.F);700;25;Приварное;Ручное с редуктором;Сталь 09Г2С;-60...350;6;6
6-0700.25-2230-000-RR0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-1N-PR-RD.R-U2-(ST/KR)-(KR/M.KR.G);700;25;Приварное;Ручное с редуктором;Сталь 20;-40...400;6;6
6-0700.25-2230-000-RR0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-1N-PR-RD.R-U2-(ST/KR)-(KR/M.KR.F);700;25;Приварное;Ручное с редуктором;Сталь 20;-40...400;6;6
6-0700.25-2230-000-RR0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-1N-PR-RD.R-U2-(ST/KR)-(KR/C.KR);700;25;Приварное;Ручное с редуктором;Сталь 20;-40...400;6;6
6-0700.25-2230-000-RR0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-1N-PR-RD.R-U2-(ST/KR)-(KR/C.F);700;25;Приварное;Ручное с редуктором;Сталь 20;-40...400;6;6
6-0700.25-2230-000-RR0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-1N-PR-RD.R-U2-(HL/KR)-(KR/M.KR.G);700;25;Приварное;Ручное с редуктором;Сталь 09Г2С;-60...350;6;6
6-0700.25-2230-000-RR0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-1N-PR-RD.R-U2-(HL/KR)-(KR/M.KR.F);700;25;Приварное;Ручное с редуктором;Сталь 09Г2С;-60...350;6;6
6-0700.25-2230-000-RR0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-1N-PR-RD.R-U2-(HL/KR)-(KR/C.KR);700;25;Приварное;Ручное с редуктором;Сталь 09Г2С;-60...350;6;6
6-0700.25-2230-000-RR0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-1N-PR-RD.R-U2-(HL/KR)-(KR/C.F);700;25;Приварное;Ручное с редуктором;Сталь 09Г2С;-60...350;6;6
6-0700.25-2230-000-RR0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-2N-PR-RD.R-U1-(ST/KR)-(KR/M.KR.G);700;25;Приварное;Ручное с редуктором;Сталь 20;-40...400;6;6
6-0700.25-2230-000-RR0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-2N-PR-RD.R-U1-(ST/KR)-(KR/M.KR.F);700;25;Приварное;Ручное с редуктором;Сталь 20;-40...400;6;6
6-0700.25-2230-000-RR0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-2N-PR-RD.R-U1-(ST/KR)-(KR/C.KR);700;25;Приварное;Ручное с редуктором;Сталь 20;-40...400;6;6
6-0700.25-2230-000-RR0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-2N-PR-RD.R-U1-(ST/KR)-(KR/C.F);700;25;Приварное;Ручное с редуктором;Сталь 20;-40...400;6;6
6-0700.25-2230-000-RR0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-2N-PR-RD.R-U1-(HL/KR)-(KR/M.KR.G);700;25;Приварное;Ручное с редуктором;Сталь 09Г2С;-60...350;6;6
6-0700.25-2230-000-RR0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-2N-PR-RD.R-U1-(HL/KR)-(KR/M.KR.F);700;25;Приварное;Ручное с редуктором;Сталь 09Г2С;-60...350;6;6
6-0700.25-2230-000-RR0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-2N-PR-RD.R-U1-(HL/KR)-(KR/C.KR);700;25;Приварное;Ручное с редуктором;Сталь 09Г2С;-60...350;6;6
6-0700.25-2230-000-RR0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-2N-PR-RD.R-U1-(HL/KR)-(KR/C.F);700;25;Приварное;Ручное с редуктором;Сталь 09Г2С;-60...350;6;6
6-0700.25-2230-000-RR0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-2N-PR-RD.R-U2-(ST/KR)-(KR/M.KR.G);700;25;Приварное;Ручное с редуктором;Сталь 20;-40...400;6;6
6-0700.25-2230-000-RR0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-2N-PR-RD.R-U2-(ST/KR)-(KR/M.KR.F);700;25;Приварное;Ручное с редуктором;Сталь 20;-40...400;6;6
6-0700.25-2230-000-RR0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-2N-PR-RD.R-U2-(ST/KR)-(KR/C.KR);700;25;Приварное;Ручное с редуктором;Сталь 20;-40...400;6;6
6-0700.25-2230-000-RR0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-2N-PR-RD.R-U2-(ST/KR)-(KR/C.F);700;25;Приварное;Ручное с редуктором;Сталь 20;-40...400;6;6
6-0700.25-2230-000-RR0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-2N-PR-RD.R-U2-(HL/KR)-(KR/M.KR.G);700;25;Приварное;Ручное с редуктором;Сталь 09Г2С;-60...350;6;6
6-0700.25-2230-000-RR0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-2N-PR-RD.R-U2-(HL/KR)-(KR/M.KR.F);700;25;Приварное;Ручное с редуктором;Сталь 09Г2С;-60...350;6;6
6-0700.25-2230-000-RR0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-2N-PR-RD.R-U2-(HL/KR)-(KR/C.KR);700;25;Приварное;Ручное с редуктором;Сталь 09Г2С;-60...350;6;6
6-0700.25-2230-000-RR0;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60…200;PALUR-ZD-3EX-DN700-PN25-2N-PR-RD.R-U2-(HL/KR)-(KR/C.F);700;25;Приварное;Ручное с редуктором;Сталь 09Г2С;-60...350;6;6
6-0700.25-2230-000-RR0ВТ;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60...425;PALUR-ZD-3EX-DN700-PN25-1N-PR-RD.R-U1-(ST/KR)-(KR/M.KR.G);700;25;Приварное;Ручное с редуктором;Сталь 20;-40...400;6;6
6-0700.25-2230-000-RR0ВТ;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60...425;PALUR-ZD-3EX-DN700-PN25-1N-PR-RD.R-U1-(ST/KR)-(KR/M.KR.F);700;25;Приварное;Ручное с редуктором;Сталь 20;-40...400;6;6
6-0700.25-2230-000-RR0ВТ;700.0;25.0;Приварное;Ручное с редуктором;Сталь 09Г2С;-60...425;PALUR-ZD-3EX-DN700-PN25-1N-PR-RD.R-U1-(ST/KR)-(KR/C.KR);700;25;Приварное;Ручное с редуктором;Сталь 20;-40...400;6;6
